no_indicacao;autor;uo_sigla;ano;tipo_de_indicacao;objeto;funcao_descricao;municipio;nome_do_beneficiario;no_instrumento;valor_indicado;valor_utilizado;valor_empenhado;valor_pago;status
160497;BLOCO MINAS EM FRENTE;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;MOEDA;MUNICIPIO DE MOEDA;0016/2025;100000,0;100000,0;100000,0;100000,0;Pago Total
162926;CAPOREZZO;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;CAPINOPOLIS;MUNICIPIO DE CAPINOPOLIS;0016/2025;300000,0;300000,0;300000,0;300000,0;Pago Total
160258;BLOCO DEMOCRACIA E LUTA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;FELICIO DOS SANTOS;MUNICIPIO DE FELICIO DOS SANTOS;0016/2025;36498,0;36498,0;36498,0;36498,0;Pago Total
169145;MAURO TRAMONTE;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;SAO JOAO DEL REI;MUNICIPIO DE SAO JOAO DEL REI;0016/2025;12748,24;12748,24;12748,24;12748,24;Pago Total
161902;ANA PAULA SIQUEIRA;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;ITAMARANDIBA;FUNDO MUNICIPAL DE SAUDE;010092/2025;360000,0;360000,0;360000,0;360000,0;Pago Total
159789;EDUARDO AZEVEDO;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;PALMA;MUNICIPIO DE PALMA;0016/2025;75000,0;75000,0;75000,0;75000,0;Pago Total
163136;JOÃO JÚNIOR;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;SAO SEBASTIAO DO MARANHAO;FUNDO MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO MARANHAO;010092/2025;350000,0;350000,0;350000,0;350000,0;Pago Total
162023;CAPOREZZO;FES;2025;RESOLUÇÃO SES;Veículo Passeio (5 lugares);SAÚDE;JABOTICATUBAS;FUNDO MUNICIPAL DE SAUDE;010088/2025;83953,0;83953,0;83953,0;83953,0;Pago Total
166945;DOUTOR JEAN FREIRE;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;TURMALINA;MUNICIPIO DE TURMALINA;0016/2025;40000,0;40000,0;40000,0;40000,0;Pago Total
179504;LELECO PIMENTEL;EMATER;2025;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;Kit semenetes de cereais;AGRICULTURA;FREI INOCENCIO;MUNICIPIO DE FREI INOCENCIO;;14000,0;13900,0;13900,0;13900,0;Pago Total
166771;ULYSSES GOMES;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;PEDRALVA;MUNICIPIO DE PEDRALVA;0016/2025;400000,0;400000,0;400000,0;400000,0;Pago Total
165324;PROFESSOR WENDEL MESQUITA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;SERRA AZUL DE MINAS;MUNICIPIO DE SERRA AZUL DE MINAS;0016/2025;63000,0;63000,0;63000,0;63000,0;Pago Total
167462;ZÉ LAVIOLA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;CAPELINHA;MUNICIPIO DE CAPELINHA;0016/2025;150000,0;150000,0;150000,0;150000,0;Pago Total
167177;BETINHO PINTO COELHO;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;SANTA RITA DO SAPUCAI;FUNDO MUNICIPAL DE SAUDE;010092/2025;400000,0;400000,0;400000,0;400000,0;Pago Total
168245;MARIA CLARA MARRA;SEDESE;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Consumo - Não há;ADMINISTRAÇÃO;TRES MARIAS;FUNDO MUNICIPAL DE SAUDE;;400000,0;0,0;0,0;0,0;Reprovado
162351;IONE PINHEIRO;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;RECREIO;HOSPITAL SAO SEBASTIAO DE RECREIO;010182/2025;200000,0;200000,0;200000,0;200000,0;Pago Total
160110;BLOCO DEMOCRACIA E LUTA;SEE;2025;EXECUÇÃO DIRETA - CAIXA ESCOLAR;Manutenção e Conservação Predial;EDUCAÇÃO;GUARACIAMA;EE ANTÔNIO SOARES DA CRUZ;1054674;100000,0;100000,0;100000,0;100000,0;Pago Total
161000;HELY TARQUINIO;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;LAGOA FORMOSA;FUNDO MUNICIPAL DE SAUDE DE LAGOA FORMOSA;010092/2025;104278,4;104278,4;104278,4;104278,4;Pago Total
160498;BLOCO MINAS EM FRENTE;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;DOM SILVERIO;MUNICIPIO DE DOM SILVERIO;0016/2025;100000,0;100000,0;100000,0;100000,0;Pago Total
158539;BLOCO DEMOCRACIA E LUTA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;ALTO RIO DOCE;MUNICIPIO DE ALTO RIO DOCE;0016/2025;70000,0;70000,0;70000,0;70000,0;Pago Total
166722;ULYSSES GOMES;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;CAMPOS GERAIS;MUNICIPIO DE CAMPOS GERAIS;0016/2025;50000,0;50000,0;50000,0;50000,0;Pago Total
161057;RICARDO CAMPOS;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;ALMENARA;FUNDO MUNICIPAL DE SAUDE;010092/2025;300000,0;300000,0;300000,0;300000,0;Pago Total
158512;BLOCO DEMOCRACIA E LUTA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;UBA;MUNICIPIO DE UBA;0016/2025;150000,0;150000,0;150000,0;150000,0;Pago Total
165236;ANTONIO CARLOS ARANTES;SEGOV;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Permanente - Não há;ADMINISTRAÇÃO;CARMO DO RIO CLARO;CONSELHO DE DESENVOLVIMENTO COMUNITÁRIO DO BAIRRO TRÊS BARRAS;;100000,0;0,0;0,0;0,0;Reprovado
160758;VITÓRIO JÚNIOR;SEDESE;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Consumo - Não há;ADMINISTRAÇÃO;JABOTICATUBAS;ASSOCIACAO DOS MORADORES DE SAO JOSE DO ALMEIDA;;11000,0;0,0;0,0;0,0;Reprovado
157936;FABIO AVELAR DE OLIVEIRA;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;NOVA SERRANA;FUNDO MUNICIPAL DE SAUDE NOVA SERRANA;010049/2025;1508369,0;1508369,0;1508369,0;1508369,0;Pago Total
168322;ZÉ LAVIOLA;SEGOV;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Permanente - Mobiliário;ADMINISTRAÇÃO;LAJINHA;ASSOCIACAO DE AMPARO AO IDOSO MONTE MORIA;;100000,0;0,0;0,0;0,0;Reprovado
158199;ROBERTO ANDRADE;SEDESE;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Permanente - Não há;ADMINISTRAÇÃO;SENADOR FIRMINO;CASA BENEFICENTE SAO VICENTE DE PAULO;1481000176/2025;50000,0;49996,0;49996,0;49996,0;Pago Total
161636;RICARDO CAMPOS;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;PASSA TEMPO;MUNICIPIO DE PASSA TEMPO;0016/2025;150000,0;150000,0;150000,0;150000,0;Pago Total
161944;ARLEN SANTIAGO;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;UBAI;FUNDO MUNICIPAL DE SAUDE DE UBAI;010092/2025;290000,0;290000,0;290000,0;290000,0;Pago Total
168129;BETINHO PINTO COELHO;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;IGUATAMA;MUNICIPIO DE IGUATAMA;0016/2025;815,0;815,0;815,0;815,0;Pago Total
167250;DELEGADA SHEILA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;EWBANK DA CAMARA;PREFEITURA MUNICIPAL DE EWBANK DA CÂMARA;0016/2025;75000,0;75000,0;75000,0;75000,0;Pago Total
166443;LENINHA;EMATER;2025;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;Kit semenetes de cereais;AGRICULTURA;PAI PEDRO;MUNICIPIO DE PAI PEDRO;;14000,0;13939,0;13939,0;13939,0;Pago Total
167902;LOHANNA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;CARMO DA MATA;MUNICIPIO DE CARMO DA MATA;0016/2025;140000,0;140000,0;140000,0;140000,0;Pago Total
165448;PROFESSOR WENDEL MESQUITA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;RIO VERMELHO;MUNICIPIO DE RIO VERMELHO;0016/2025;27000,0;27000,0;27000,0;27000,0;Pago Total
167500;ZÉ LAVIOLA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;CANTAGALO;MUNICIPIO DE CANTAGALO;0016/2025;300000,0;300000,0;300000,0;300000,0;Pago Total
167779;DELEGADA SHEILA;SEDESE;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Consumo - Não há;ADMINISTRAÇÃO;NOVA RESENDE;LAR SAO VICENTE DE PAULO;1481000999/2025;100000,0;100000,0;100000,0;100000,0;Pago Total
167543;JOAO VITOR XAVIER;SECULT;2025;CELEBRAÇÃO DE CONVÊNIO;EVENTOS - Realização - Projetos Culturais de Interesse Público;CULTURA;CAETE;CORAL JUVENAL ALVES VILELA;1271000538/2025;100000,0;100000,0;100000,0;100000,0;Pago Total
166735;GIL PEREIRA;SEGOV;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Permanente - Veículo Passeio (5 lugares);ADMINISTRAÇÃO;MONTE AZUL;CONS DE DESENVOLVIMENTO COMUNITARIO DE PAUS BRANCOS;1491000525/2025;90210,0;90210,0;90210,0;90210,0;Pago Total
165721;ANA PAULA SIQUEIRA;SEDESE;2025;CELEBRAÇÃO DE CONVÊNIO;SERVIÇOS - Apoio - Não há;TRABALHO;CRUCILANDIA;ASSOCIACAO DOS PROTETORES DAS PESSOAS CARENTES;1481000647/2025;90000,0;90000,0;90000,0;90000,0;Pago Total
159878;ALENCAR DA SILVEIRA JR.;SEGOV;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Permanente - Não há;ADMINISTRAÇÃO;SAO GONCALO DO PARA;ASSOCIACAO DOS AMIGOS DA COMUNIDADE DA PRATA DE CIMA - AACPC;1491000261/2025;100000,0;100000,0;100000,0;100000,0;Pago Total
168422;DOORGAL ANDRADA;SEDESE;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Consumo - Não há;ADMINISTRAÇÃO;BELO HORIZONTE;SERVICO SOCIAL AUTONOMO SERVAS - SSA-SERVAS;1481000909/2025;100000,0;99976,0;99976,0;99976,0;Pago Total
167654;CASSIO SOARES;SEDESE;2025;CELEBRAÇÃO DE CONVÊNIO;SERVIÇOS - Contratação - Não há;ADMINISTRAÇÃO;MONTE SANTO DE MINAS;ASSOCIACAO DOS PAIS E AMIGOS DOS EXCEPCIONAIS DE MONTE SANTO DE MINAS;1481000906/2025;100000,0;100000,0;100000,0;100000,0;Pago Total
163090;JOÃO JÚNIOR;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;OURO VERDE DE MINAS;FUNDO MUNICIPAL DE SAUDE;010092/2025;147783,0;147783,0;147783,0;147783,0;Pago Total
158511;BLOCO DEMOCRACIA E LUTA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;SAO GERALDO;MUNICIPIO DE SAO GERALDO;0016/2025;50000,0;50000,0;50000,0;50000,0;Pago Total
159375;SARGENTO RODRIGUES;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;ITUIUTABA;HOSPITAL SAO JOSE DA SOCIEDADE DE SAO VICENTE DE PAULO;010064/2025;200000,0;200000,0;200000,0;200000,0;Pago Total
160719;SARGENTO RODRIGUES;SEJUSP;2025;EXECUÇÃO DIRETA;Aquisição de Bens;SEGURANÇA PÚBLICA;A SER DEFINIDO PELO ÓRGÃO;A SER DEFINIDO PELO ÓRGÃO;;1274000,0;1274000,0;1273856,71;1019342,46;Pago Parcial
164347;DOUTOR WILSON BATISTA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;SAO JOAO DEL REI;MUNICIPIO DE SAO JOAO DEL REI;0016/2025;150000,0;150000,0;150000,0;150000,0;Pago Total
167519;THIAGO COTA;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;DORES DO INDAIA;FUNDO MUNICIPAL DE SAUDE MUNICIPIO DE DORES DO INDAIA;010092/2025;400000,0;400000,0;400000,0;400000,0;Pago Total
166756;ULYSSES GOMES;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;ITUMIRIM;PREFEITURA MUNICIPAL DE ITUMIRIM;0016/2025;200000,0;200000,0;200000,0;200000,0;Pago Total
157932;ALÊ PORTELA;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;TAPARUBA;FUNDO MUNICIPAL DE SAUDE;010049/2025;500000,0;500000,0;500000,0;500000,0;Pago Total
162054;MARIA CLARA MARRA;SEDESE;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Permanente - Não há;DIREITOS DA CIDADANIA;UNAI;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE UNAI;1481000707/2025;100000,0;100000,0;100000,0;100000,0;Pago Total
164242;BETAO;SEMAD;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Permanente - Não há;SANEAMENTO;JUIZ DE FORA;ASSOCIACAO LIXO CERTO - ALICER;1371000498/2025;132763,33;132763,33;132763,33;132763,33;Pago Total
161946;OSCAR TEIXEIRA;SEDESE;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Consumo - Não há;ADMINISTRAÇÃO;RIO PARDO DE MINAS;APAE  DE RIO PARDO DE MINAS;1481000996/2025;100000,0;100000,0;100000,0;100000,0;Pago Total
178841;ANTONIO CARLOS ARANTES;SEDESE;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Permanente - Não há;ADMINISTRAÇÃO;SAO SEBASTIAO DO PARAISO;AMAPP ASSOCIACAO DE AMIGOS DO AUTISTA E PSICOTICO SSP;1481002177/2025;100000,0;99211,5;99211,5;99211,5;Pago Total
179193;ANA PAULA SIQUEIRA;SEDESE;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Permanente - Não há;ADMINISTRAÇÃO;BELO HORIZONTE;GRUPO DE AMIGOS DA CRIANCA- GAC-;1481002488/2025;25000,0;24974,34;24974,34;24974,34;Pago Total
158690;ALÊ PORTELA;SEDESE;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Permanente - Mobiliário e Equipamento;ADMINISTRAÇÃO;SAO JOAO DEL REI;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS;1481000470/2025;100000,0;100000,0;100000,0;100000,0;Pago Total
166879;DOUTOR JEAN FREIRE;SEDESE;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Permanente - Mobiliário e Equipamento;ADMINISTRAÇÃO;MONTE CARMELO;CONSELHO CENTRAL DE MONTE CARMELO DA SSVP;1481001015/2025;100000,0;98895,2;98895,2;98895,2;Pago Total
179192;ANA PAULA SIQUEIRA;SEDESE;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Consumo - Não há;ADMINISTRAÇÃO;CHAPADA DO NORTE;ASSOCIACAO CHAPADENSE DE ASSISTENCIA AS NECESSIDADES DO TRABALHADOR E DA INFANCIA;1481002176/2025;100000,0;98508,0;98508,0;98508,0;Pago Total
164395;LOHANNA;SECULT;2025;CELEBRAÇÃO DE CONVÊNIO;EVENTOS - Realização - Projetos Culturais de Interesse Público;CULTURA;DIVINOPOLIS;GRUPO EDUCACAO, ETICA E CIDADANIA;1271000217/2025;150000,0;150000,0;150000,0;150000,0;Pago Total
179489;LUCAS LASMAR;SEAPA;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Permanente - Veículo Passeio (5 lugares);AGRICULTURA;ITACARAMBI;ASSOCIACAO GUARDIOES DO NORTE DE MINAS - GNM;1231001785/2025;90210,08;90210,08;90210,08;90210,08;Pago Total
165241;LOHANNA;SEDESE;2025;CELEBRAÇÃO DE CONVÊNIO;EVENTOS - Participação - Não há;DESPORTO E LAZER;ARCOS;LIGA ARCOENSE DE DESPORTOS;1481002278/2025;40000,0;40000,0;40000,0;40000,0;Pago Total
165035;MARQUINHO LEMOS;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;CURVELO;MUNICIPIO DE CURVELO;0016/2025;30000,0;30000,0;30000,0;30000,0;Pago Total
161766;LELECO PIMENTEL;FES;2025;RESOLUÇÃO SES;FES Ambulância Tipo A Simples Remoção - Furgão;SAÚDE;SALINAS;FUNDO MUNICIPAL DE SAUDE DE SALINAS;010096/2025;323812,0;323812,0;323812,0;323812,0;Pago Total
161392;ALENCAR DA SILVEIRA JR.;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;IPANEMA;FUNDO MUNICIPAL DE SAUDE DE IPANEMA MG;010092/2025;180000,0;180000,0;180000,0;180000,0;Pago Total
165558;BLOCO MINAS EM FRENTE;SEE;2025;EXECUÇÃO DIRETA - CAIXA ESCOLAR;Manutenção e Conservação Predial;EDUCAÇÃO;MONTES CLAROS;EE BENJAMIN VERSIANI DOS ANJOS;1054677;100000,0;100000,0;100000,0;100000,0;Pago Total
164369;CELINHO DO SINTTROCEL;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;PINGO-D'AGUA;FUNDO MUNICIPAL DE SAUDE DE PINGO D' AGUA;010092/2025;500000,0;500000,0;500000,0;500000,0;Pago Total
158605;ANA PAULA SIQUEIRA;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;ITABIRINHA;FUNDO MUNICIPAL DE SAUDE DE ITABIRINHA;010049/2025;900000,0;900000,0;900000,0;900000,0;Pago Total
166147;DR. MAURICIO;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;BOM REPOUSO;FUNDO MUNICIPAL DE SAUDE DE BOM REPOUSO;010092/2025;250000,0;250000,0;250000,0;250000,0;Pago Total
160437;ANDREIA DE JESUS;SECULT;2025;CELEBRAÇÃO DE CONVÊNIO;SERVIÇOS - Apoio - PROJETOS CULTURAIS E TURISTICOS DE INTERESSE PÚBLICO;CULTURA;CONCEICAO DO MATO DENTRO;ASSOCIACAO PROJETO PRESENTE;1271000370/2025;221369,0;221369,0;221369,0;221369,0;Pago Total
164469;GREGO DA FUNDAÇÃO;SEGOV;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Permanente - Não há;ADMINISTRAÇÃO;PIRAPETINGA;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPICIONAIS DE PIRAPETINGA - APAE;1491000373/2025;100000,0;100000,0;100000,0;100000,0;Pago Total
179908;CAPOREZZO;SEDESE;2025;CELEBRAÇÃO DE CONVÊNIO;SERVIÇOS - Apoio - Entidade Social;ADMINISTRAÇÃO;PATOS DE MINAS;AMPARO EURÍPEDES NOVELINO;1481002609/2025;4373,92;4373,92;4373,92;4373,92;Pago Total
158486;BETAO;SEE;2025;EXECUÇÃO DIRETA - CAIXA ESCOLAR;Equipamento e Mobiliário;EDUCAÇÃO;DESCOBERTO;EE FRANCISCO MANUEL;;200000,0;0,0;0,0;0,0;Reprovado
166039;TITO TORRES;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;SAO GERALDO;FUNDO MUNICIPAL DE SAUDE DE SAO GERALDO;010092/2025;180000,0;180000,0;180000,0;180000,0;Pago Total
163770;ANA PAULA SIQUEIRA;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;NOVA ERA;MUNICIPIO DE NOVA ERA - FUNDO MUNICIPAL DE SAUDE;010092/2025;401767,0;401767,0;401767,0;401767,0;Pago Total
162257;DOUTOR WILSON BATISTA;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;MANGA;FUNDACAO HOSPITAL DE AMPARO AO HOMEM DO CAMPO;010091/2025;300000,0;300000,0;300000,0;300000,0;Pago Total
168691;CASSIO SOARES;FES;2025;RESOLUÇÃO SES;Equipamento e Mobiliário;SAÚDE;PASSOS;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE PASSOS;010185/2025;30000,0;30000,0;30000,0;30000,0;Pago Total
165048;MARQUINHO LEMOS;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;GUIRICEMA;MUNICIPIO DE GUIRICEMA;0016/2025;80000,0;80000,0;80000,0;80000,0;Pago Total
162632;ANA PAULA SIQUEIRA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;NOVA ERA;MUNICIPIO DE NOVA ERA;0016/2025;550000,0;550000,0;550000,0;550000,0;Pago Total
163365;MARIA CLARA MARRA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;ITUIUTABA;MUNICIPIO DE ITUIUTABA;0016/2025;100000,0;100000,0;100000,0;100000,0;Pago Total
168406;LUIZINHO;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;SANTANA DO JACARE;MUNICIPIO DE SANTANA DO JACARE;0016/2025;40000,0;40000,0;40000,0;40000,0;Pago Total
168461;GUSTAVO SANTANA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;SANTA MARIA DO SALTO;MUNICIPIO DE SANTA MARIA DO SALTO;0016/2025;300000,0;300000,0;300000,0;300000,0;Pago Total
164757;CHIARA BIONDINI;PMMG;2025;EXECUÇÃO DIRETA;Equipamentos e bens permanentes;SEGURANÇA PÚBLICA;BELO HORIZONTE;A SER DEFINIDO PELO ÓRGÃO;;36100,0;36100,0;32704,5;1120,5;Pago Parcial
165999;LOHANNA;PCMG;2025;EXECUÇÃO DIRETA;Kit valorização do servidor;SEGURANÇA PÚBLICA;DIVINOPOLIS;01ª Delegacia Regional de Polícia Civil - Divinópolis;;40000,0;40000,0;39818,6;37929,81;Pago Parcial
164909;TADEU MARTINS LEITE;FES;2025;RESOLUÇÃO SES;Arco Cirúrgico;SAÚDE;SAO JOAO DA PONTE;FUNDO MUNICIPAL DE SAUDE;010161/2025;402250,0;402250,0;402250,0;402250,0;Pago Total
165150;MARQUINHO LEMOS;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;CAPUTIRA;MUNICIPIO DE CAPUTIRA;0016/2025;15000,0;15000,0;15000,0;15000,0;Pago Total
162557;PROFESSOR CLEITON;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;MONJOLOS;MUNICIPIO DE MONJOLOS;0016/2025;100000,0;100000,0;100000,0;100000,0;Pago Total
161640;RICARDO CAMPOS;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;SABINOPOLIS;MUNICIPIO DE SABINOPOLIS;0016/2025;100000,0;100000,0;100000,0;100000,0;Pago Total
179202;CAPOREZZO;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;MACHADO;IRMANDADE DA SANTA CASA DE CARIDADE DE MACHADO;010480/2025;200000,0;200000,0;200000,0;200000,0;Pago Total
164707;JOAO MAGALHAES;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;MANHUMIRIM;MUNICIPIO DE MANHUMIRIM;0016/2025;342000,0;342000,0;342000,0;342000,0;Pago Total
158515;BLOCO DEMOCRACIA E LUTA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;VISCONDE DO RIO BRANCO;MUNICIPIO DE VISCONDE DO RIO BRANCO;0016/2025;90000,0;90000,0;90000,0;90000,0;Pago Total
160152;DOUTOR WILSON BATISTA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;BARROSO;MUNICIPIO DE BARROSO;0016/2025;200000,0;200000,0;200000,0;200000,0;Pago Total
166030;DOUTOR JEAN FREIRE;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;ARACUAI;MUNICIPIO DE ARACUAI;0016/2025;316920,43;316920,43;316920,43;316920,43;Pago Total
165050;MARQUINHO LEMOS;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;GUIRICEMA;MUNICIPIO DE GUIRICEMA;0016/2025;30000,0;30000,0;30000,0;30000,0;Pago Total
162352;ANDREIA DE JESUS;FES;2025;RESOLUÇÃO SES;Equipamentos e Materiais Permanentes;SAÚDE;DORES DE GUANHAES;FUNDO MUNICIPAL DE SAUDE;010098/2025;180000,0;180000,0;180000,0;180000,0;Pago Total
166381;DOUTOR JEAN FREIRE;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;ITAMARANDIBA;MUNICIPIO DE ITAMARANDIBA;0016/2025;120000,0;120000,0;120000,0;120000,0;Pago Total
167293;LENINHA;FES;2025;RESOLUÇÃO SES;Veículo Passeio (5 lugares);SAÚDE;PONTO CHIQUE;FUNDO MUNICIPAL DE SAUDE;010088/2025;83953,0;83953,0;83953,0;83953,0;Pago Total
158142;ROBERTO ANDRADE;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;PEDRA DO ANTA;MUNICIPIO DE PEDRA DO ANTA;0016/2025;203000,0;203000,0;203000,0;203000,0;Pago Total
162703;ANTONIO CARLOS ARANTES;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;BANDEIRA DO SUL;FUNDO MUNICIPAL DE SAUDE;010092/2025;180000,0;180000,0;180000,0;180000,0;Pago Total
165438;PROFESSOR WENDEL MESQUITA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;ITANHOMI;MUNICIPIO DE ITANHOMI;0016/2025;45000,0;45000,0;45000,0;45000,0;Pago Total
159398;ARNALDO SILVA;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;UBERLANDIA;FUNDO MUNICIPAL DE SAUDE;010049/2025;1449612,0;1449612,0;1449612,0;1449612,0;Pago Total
167273;RAFAEL MARTINS;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;DONA EUZEBIA;FUNDO MUNICIPAL DE SAUDE DE DONA EUZEBIA;010092/2025;200000,0;200000,0;200000,0;200000,0;Pago Total
